,id,name,alias,value,status,valid,description,stationId,datetime
292,9,Rain,,0.0,1,True,,275,2021-11-17 00:20:00+02:00
293,9,Rain,,0.0,1,True,,275,2021-11-17 00:25:00+02:00
294,9,Rain,,0.0,1,True,,275,2021-11-17 00:30:00+02:00
295,9,Rain,,0.0,1,True,,275,2021-11-17 00:35:00+02:00
296,9,Rain,,0.0,1,True,,275,2021-11-17 00:40:00+02:00
297,9,Rain,,0.0,1,True,,275,2021-11-17 00:45:00+02:00
298,9,Rain,,0.0,1,True,,275,2021-11-17 00:50:00+02:00
299,9,Rain,,0.0,1,True,,275,2021-11-17 00:55:00+02:00
300,9,Rain,,0.0,1,True,,275,2021-11-17 01:00:00+02:00
301,9,Rain,,0.0,1,True,,275,2021-11-17 01:05:00+02:00
302,9,Rain,,0.0,1,True,,275,2021-11-17 01:10:00+02:00
303,9,Rain,,0.0,1,True,,275,2021-11-17 01:15:00+02:00
304,9,Rain,,0.0,1,True,,275,2021-11-17 01:20:00+02:00
305,9,Rain,,0.0,1,True,,275,2021-11-17 01:25:00+02:00
306,9,Rain,,0.0,1,True,,275,2021-11-17 01:30:00+02:00
307,9,Rain,,0.0,1,True,,275,2021-11-17 01:35:00+02:00
308,9,Rain,,0.0,1,True,,275,2021-11-17 01:40:00+02:00
309,9,Rain,,0.0,1,True,,275,2021-11-17 01:45:00+02:00
310,9,Rain,,0.0,1,True,,275,2021-11-17 01:50:00+02:00
311,9,Rain,,0.0,1,True,,275,2021-11-17 01:55:00+02:00
312,9,Rain,,0.0,1,True,,275,2021-11-17 02:00:00+02:00
313,9,Rain,,0.0,1,True,,275,2021-11-17 02:05:00+02:00
314,9,Rain,,0.0,1,True,,275,2021-11-17 02:10:00+02:00
315,9,Rain,,0.0,1,True,,275,2021-11-17 02:15:00+02:00
316,9,Rain,,0.0,1,True,,275,2021-11-17 02:20:00+02:00
317,9,Rain,,0.0,1,True,,275,2021-11-17 02:25:00+02:00
318,9,Rain,,0.0,1,True,,275,2021-11-17 02:30:00+02:00
319,9,Rain,,0.0,1,True,,275,2021-11-17 02:35:00+02:00
320,9,Rain,,0.0,1,True,,275,2021-11-17 02:40:00+02:00
321,9,Rain,,0.0,1,True,,275,2021-11-17 02:45:00+02:00
322,9,Rain,,0.0,1,True,,275,2021-11-17 02:50:00+02:00
323,9,Rain,,0.0,1,True,,275,2021-11-17 02:55:00+02:00
324,9,Rain,,0.0,1,True,,275,2021-11-17 03:00:00+02:00
325,9,Rain,,0.0,1,True,,275,2021-11-17 03:05:00+02:00
326,9,Rain,,0.0,1,True,,275,2021-11-17 03:10:00+02:00
327,9,Rain,,0.0,1,True,,275,2021-11-17 03:15:00+02:00
328,9,Rain,,0.0,1,True,,275,2021-11-17 03:20:00+02:00
329,9,Rain,,0.0,1,True,,275,2021-11-17 03:25:00+02:00
330,9,Rain,,0.0,1,True,,275,2021-11-17 03:30:00+02:00
331,9,Rain,,0.0,1,True,,275,2021-11-17 03:35:00+02:00
332,9,Rain,,0.0,1,True,,275,2021-11-17 03:40:00+02:00
333,9,Rain,,0.0,1,True,,275,2021-11-17 03:45:00+02:00
334,9,Rain,,0.0,1,True,,275,2021-11-17 03:50:00+02:00
335,9,Rain,,0.0,1,True,,275,2021-11-17 03:55:00+02:00
336,9,Rain,,0.0,1,True,,275,2021-11-17 04:00:00+02:00
337,9,Rain,,0.0,1,True,,275,2021-11-17 04:05:00+02:00
338,9,Rain,,0.0,1,True,,275,2021-11-17 04:10:00+02:00
339,9,Rain,,0.0,1,True,,275,2021-11-17 04:15:00+02:00
340,9,Rain,,0.0,1,True,,275,2021-11-17 04:20:00+02:00
341,9,Rain,,0.0,1,True,,275,2021-11-17 04:25:00+02:00
342,9,Rain,,0.0,1,True,,275,2021-11-17 04:30:00+02:00
343,9,Rain,,0.0,1,True,,275,2021-11-17 04:35:00+02:00
344,9,Rain,,0.0,1,True,,275,2021-11-17 04:40:00+02:00
345,9,Rain,,0.0,1,True,,275,2021-11-17 04:45:00+02:00
346,9,Rain,,0.0,1,True,,275,2021-11-17 04:50:00+02:00
347,9,Rain,,0.0,1,True,,275,2021-11-17 04:55:00+02:00
348,9,Rain,,0.0,1,True,,275,2021-11-17 05:00:00+02:00
349,9,Rain,,0.0,1,True,,275,2021-11-17 05:05:00+02:00
350,9,Rain,,0.0,1,True,,275,2021-11-17 05:10:00+02:00
351,9,Rain,,0.0,1,True,,275,2021-11-17 05:15:00+02:00
352,9,Rain,,0.0,1,True,,275,2021-11-17 05:20:00+02:00
353,9,Rain,,0.0,1,True,,275,2021-11-17 05:25:00+02:00
354,9,Rain,,0.0,1,True,,275,2021-11-17 05:30:00+02:00
355,9,Rain,,0.0,1,True,,275,2021-11-17 05:35:00+02:00
356,9,Rain,,0.0,1,True,,275,2021-11-17 05:40:00+02:00
357,9,Rain,,0.0,1,True,,275,2021-11-17 05:45:00+02:00
358,9,Rain,,0.0,1,True,,275,2021-11-17 05:50:00+02:00
359,9,Rain,,0.0,1,True,,275,2021-11-17 05:55:00+02:00
360,9,Rain,,0.0,1,True,,275,2021-11-17 06:00:00+02:00
361,9,Rain,,0.0,1,True,,275,2021-11-17 06:05:00+02:00
362,9,Rain,,0.0,1,True,,275,2021-11-17 06:10:00+02:00
363,9,Rain,,0.0,1,True,,275,2021-11-17 06:15:00+02:00
364,9,Rain,,0.0,1,True,,275,2021-11-17 06:20:00+02:00
365,9,Rain,,0.0,1,True,,275,2021-11-17 06:25:00+02:00
366,9,Rain,,0.0,1,True,,275,2021-11-17 06:30:00+02:00
367,9,Rain,,0.0,1,True,,275,2021-11-17 06:35:00+02:00
368,9,Rain,,0.0,1,True,,275,2021-11-17 06:40:00+02:00
369,9,Rain,,0.0,1,True,,275,2021-11-17 06:45:00+02:00
370,9,Rain,,0.0,1,True,,275,2021-11-17 06:50:00+02:00
371,9,Rain,,0.0,1,True,,275,2021-11-17 06:55:00+02:00
372,9,Rain,,0.0,1,True,,275,2021-11-17 07:00:00+02:00
373,9,Rain,,0.0,1,True,,275,2021-11-17 07:05:00+02:00
